instrument_key,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,option_type,exchange
NSE_EQ|INF247L01BH8,10822.0,MOQUALITY,MOTILALAMC - MOQUALITY,200.45,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE161G01027,28880.0,MORARJEE,MORARJEE TEXTILES LIMITED,13.81,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INF247L01CI4,23184.0,MOREALTY,MOTILALAMC - MOREALTY,109.75,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE083A01026,2259.0,MOREPENLAB,MOREPEN LAB. LTD,52.48,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE0N7S01010,15051.0,MOS,MOS UTILITY LIMITED,175.95,,,0.05,800.0,EQUITY,,NSE
NSE_EQ|INF247L01CH6,23181.0,MOSMALL250,MOTILALAMC - MOSMALL250,16.62,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE775A01035,4204.0,MOTHERSON,SAMVRDHNA MTHRSN INTL LTD,165.87,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE338I01027,14947.0,MOTILALOFS,MOTILAL OSWAL FIN LTD,670.35,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE0FRK01012,20788.0,MOTISONS,MOTISONS JEWELLERS LTD,175.83,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE861B01023,2268.0,MOTOGENFIN,MOTOR & GENERAL FINANCE L,34.42,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INF247L01BE5,10825.0,MOVALUE,MOTILALAMC - MOVALUE,102.89,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE0N6D01014,13502.0,MOXSH,MOXSH OVERSEAS EDUCON LTD,,,,0.05,800.0,EQUITY,,NSE
NSE_EQ|INE356A01018,4503.0,MPHASIS,MPHASIS LIMITED,2397.95,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE943D01017,10578.0,MPSLTD,MPS LIMITED,2033.5,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE105Y01019,21792.0,MPTODAY,M P TODAY MEDIA LIMITED,,,,0.05,2000.0,EQUITY,,NSE
NSE_EQ|INE883A01011,2277.0,MRF,MRF LTD,126077.45,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE398B01018,9002.0,MRO-TEK,MRO-TEK REALTY LIMITED,81.49,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE103A01014,2283.0,MRPL,MRPL,213.61,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE752G01015,11919.0,MSPL,MSP STEEL & POWER LTD.,26.46,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE255X01014,9356.0,MSTCLTD,MSTC LIMITED,872.25,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE0FS801015,8596.0,MSUMI,MOTHERSON SUMI WRNG IND L,69.02,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE864I01014,2709.0,MTARTECH,MTAR TECHNOLOGIES LIMITED,1781.0,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE472M01018,31413.0,MTEDUCARE,MT EDUCARE LTD,3.13,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE153A01019,2294.0,MTNL,MAHANAGAR TELEPHONE NIGAM,42.83,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE08KJ01020,19783.0,MUFIN,MUFIN GREEN FINANCE LTD,130.37,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE220Q01020,20878.0,MUFTI,CREDO BRANDS MARKETING L,162.92,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE304A01026,11325.0,MUKANDLTD,MUKAND LTD.,161.46,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE0CG401037,22980.0,MUKKA,MUKKA PROTEINS LIMITED,34.07,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE374B01019,8687.0,MUKTAARTS,MUKTA ARTS LIMITED,71.15,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE672B01032,13511.0,MUNJALAU,MUNJAL AUTO IND. LTD.,85.85,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE577A01027,2307.0,MUNJALSHOW,MUNJAL SHOWA LTD,159.37,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE692B01014,2313.0,MURUDCERA,MURUDESHWAR CERAMICS LTD,45.86,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE414G07JC6,23363.0,MUTF27,MFL REPO RATE LINK 2027,,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE296G01013,10415.0,MUTHOOTCAP,MUTHOOT CAP SERV LTD,306.85,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE414G01012,23650.0,MUTHOOTFIN,MUTHOOT FINANCE LIMITED,1778.95,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE046W01019,20831.0,MUTHOOTMF,MUTHOOT MICROFIN LIMITED,225.15,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE0KNT01012,19015.0,MVGJL,MANOJ VAIBHAV GEM N JEW L,238.77,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE0SGC01015,22976.0,MVKAGRO,M.V.K. AGRO FOOD PROD LTD,40.65,,,0.05,1200.0,EQUITY,,NSE
NSE_EQ|INE0JYY01011,10311.0,MWL,MANGALAM WORLDWIDE LTD,140.1,,,0.05,1200.0,EQUITY,,NSE
NSE_EQ|INE295D01020,20425.0,NACLIND,NACL INDUSTRIES LIMITED,70.33,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE454M01024,17295.0,NAGAFERT,NAGARJUN FERT AND CHE LTD,11.88,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE245I01016,14942.0,NAGREEKCAP,NAGREEKA CAP & INFR.LTD,22.69,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE123B01028,14702.0,NAGREEKEXP,NAGREEKA EXPORTS LTD.,31.01,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE049I01012,15360.0,NAHARCAP,NAHAR CAP & FIN.,289.2,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE289A01011,13106.0,NAHARINDUS,NAHAR INDS ENT LTD,131.92,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE308A01027,14445.0,NAHARPOLY,NAHAR POLY FILMS LIMITED,204.0,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE290A01027,14440.0,NAHARSPING,NAHAR SPINNING MILLS LTD.,274.65,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE298J01013,357.0,NAM-INDIA,NIPPON L I A M LTD,648.95,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE0RJM01010,23379.0,NAMAN,NAMAN IN-STORE (INDIA) L,93.4,,,0.05,1600.0,EQUITY,,NSE
NSE_EQ|INE117Z01011,11631.0,NARMADA,NARMADA AGROBASE LIMITED,20.4,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE987B01026,3918.0,NATCOPHARM,NATCO PHARMA LTD.,1168.9,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE448G01010,11065.0,NATHBIOGEN,NATH BIO-GENES (I) LTD,203.0,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE139A01034,6364.0,NATIONALUM,NATIONAL ALUMINIUM CO LTD,185.02,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE663F01024,13751.0,NAUKRI,INFO EDGE (I) LTD,6250.5,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE725A01022,4014.0,NAVA,NAVA LIMITED,645.3,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE048G01026,14672.0,NAVINFLUOR,NAVIN FLUORINE INT. LTD,3514.05,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INF959L01HI3,18668.0,NAVINIFTY,NAVIAMC - NAVINIFTY,235.92,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE278M01019,10557.0,NAVKARCORP,NAVKAR CORPORATION LTD.,103.53,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE060A01024,2385.0,NAVNETEDUL,NAVNEET EDUCATION LTD,148.48,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE418L01021,2987.0,NAZARA,NAZARA TECHNOLOGIES LTD,860.9,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE095N01031,31415.0,NBCC,NBCC (INDIA) LIMITED,157.67,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE365I01020,19111.0,NBIFIN,N.B.I. IND. FIN. CO. LTD,1772.0,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE868B01028,2319.0,NCC,NCC LIMITED,332.2,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE732C01016,14490.0,NCLIND,NCL INDUSTRIES LIMITED,233.65,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE756C01015,18371.0,NDGL,NAGA DHUNSERI GROUP LTD,2382.4,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE875G01030,31258.0,NDL,NANDAN DENIM LIMITED,43.14,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE353A01023,14547.0,NDLVENTURE,NDL VENTURES LIMITED,91.84,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE07OG01012,22255.0,NDRAUTO,NDR AUTO COMPONENTS LTD,812.25,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE0Q7Q23015,22680.0,NDRINVIT,NDR INVIT TRUST,,,,0.01,200000.0,EQUITY,,NSE
NSE_EQ|INE155G01029,11427.0,NDTV,NDTV LTD,233.55,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE553C01016,13522.0,NECCLTD,NORTH EAST CARRY CORP LTD,24.91,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE023H01027,11927.0,NECLIFE,NECTAR LIFESCIENCES LTD.,33.7,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE189I01024,14761.0,NELCAST,NELCAST LIMITED,144.11,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE045B01015,2388.0,NELCO,NELCO LTD,777.25,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE136S01016,9917.0,NEOGEN,NEOGEN CHEMICALS LIMITED,1551.55,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE317F01035,15409.0,NESCO,NESCO LTD.,938.25,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE239A01024,17963.0,NESTLEIND,NESTLE INDIA LIMITED,2537.3,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INF277K015R5,7838.0,NETF,TATAAML - NETF,247.67,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE0NT901020,17433.0,NETWEB,NETWEB TECH INDIA LTD,2448.45,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE870H01013,14111.0,NETWORK18,NETWORK18 MEDIA & INV LTD,83.28,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE794A01010,2406.0,NEULANDLAB,NEULAND LAB LTD.,6357.05,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE619B01017,1164.0,NEWGEN,NEWGEN SOFTWARE TECH LTD,930.75,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE0PW501021,19158.0,NEWJAISA,NEWJAISA TECHNOLOGIES LTD,98.9,,,0.05,1500.0,EQUITY,,NSE
NSE_EQ|INF769K01FN2,17181.0,NEXT50,MIRAEAMC - MANXT50,712.56,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INF109KC1NS5,4529.0,NEXT50IETF,ICICIPRAMC - ICICINXT50,72.99,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE747B01016,9867.0,NEXTMEDIA,NEXT MEDIAWORKS LIMITED,6.85,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE870D01012,13925.0,NFL,NATIONAL FERT. LTD,112.48,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE236Y01012,5401.0,NGIL,NAKODA GROUP OF IND. LTD,48.3,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE236Y20038,24043.0,NGIL-RE2,NAKODA GROUP OF IND LTD,,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE887E01022,10277.0,NGLFINE,NGL FINE CHEM LIMITED,2349.1,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE410P01011,11840.0,NH,NARAYANA HRUDAYALAYA LTD.,1249.4,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE0H7R23014,6531.0,NHIT,NATIONAL HIGHW INFRA TRUS,,,,0.01,200000.0,EQUITY,,NSE
NSE_EQ|INE848E01016,17400.0,NHPC,NHPC LTD,103.17,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE470Y01017,399.0,NIACL,THE NEW INDIA ASSU CO LTD,240.38,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE047O01014,29733.0,NIBL,NRB INDUS. BEARINGS LTD.,34.06,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE0J6L01013,6592.0,NIDAN,NIDAN LABS AND HEALTH LTD,32.5,,,0.05,1000.0,EQUITY,,NSE
NSE_EQ|INE530L07236,17868.0,NIDOZC26,SEC RED NCD SR. VII,2040.0,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INF204K014N5,29577.0,NIF100BEES,NIP IND ETF NIFTY 100,254.45,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INF109KC16V9,30392.0,NIF100IETF,ICICI PRUD NIFTY 100 ETF,26.83,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INF789F1AZF3,22524.0,NIF10GETF,UTIAMC - NIF10GETF,23.27,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INF789F1AZE6,22521.0,NIF5GETF,UTIAMC - NIF5GETF,56.5,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INF789F1AZD8,22488.0,NIFITETF,UTIAMC - NIFITETF,348.04,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INF789F1AYX9,18347.0,NIFMID150,UTIAMC - NIFMID150,203.6,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INF174K014P6,18102.0,NIFTY1,KOTAK NIFTY ETF,252.23,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INF740KA1CL0,7451.0,NIFTY50ADD,DSPAMC - DSPN50ETF,239.65,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INF204KB14I2,10576.0,NIFTYBEES,NIP IND ETF NIFTY BEES,259.39,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INF0QA701722,21959.0,NIFTYBETF,BFAM - NIFTYBETF,233.14,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INF769K01EG9,6353.0,NIFTYETF,MIRAEAMC - MAN50ETF,247.88,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INF109K012R6,29553.0,NIFTYIETF,ICICI PRUD NIFTY ETF,257.7,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INF209KB15K4,10690.0,NIFTYQLITY,BIRLASLAMC - NIFTYQLITY,20.87,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE161A01038,11522.0,NIITLTD,NIIT LIMITED,103.66,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE342G01023,17747.0,NIITMTS,NIIT LEARNING SYSTEMS LTD,451.1,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE937C01029,9253.0,NILAINFRA,NILA INFRASTRUCTURES LTD,11.66,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE00S901012,7450.0,NILASPACES,NILA SPACES LIMITED,7.21,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE310A01015,2421.0,NILKAMAL,NILKAMAL LIMITED,1920.0,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE395U01014,14194.0,NINSYS,NINTEC SYSTEMS LIMITED,520.7,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE567A01028,6782.0,NIPPOBATRY,INDO-NATIONAL LIMITED,574.25,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE368I01016,255.0,NIRAJ,NIRAJ CEMENT STRUC LTD,44.22,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE326T01011,18844.0,NIRAJISPAT,NIRAJ ISPAT IND LTD,,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE0OK701014,14722.0,NIRMAN,NIRMAN AGRI GENTICS LTD,216.0,,,0.05,600.0,EQUITY,,NSE
NSE_EQ|INE858F01012,13304.0,NITCO,NITCO LIMITED,72.82,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE229H01012,13175.0,NITINSPIN,NITIN SPINNERS LIMITED,342.65,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE439T01012,3251.0,NITIRAJ,NITIRAJ ENGINEERS LTD,250.7,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE542C01019,2439.0,NKIND,NK INDUSTRIES LTD,50.96,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE589A01014,8585.0,NLCINDIA,NLC INDIA LIMITED,235.31,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE584A01023,15332.0,NMDC,NMDC LTD.,263.1,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INF204K01EE2,30215.0,NMFINAIDR1,NIMF IF -AIF S-I IDR,,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INF204K01EB8,23163.0,NMFINARDR1,NI INTFUND AIF SI RPDP RO,,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INF204K01DL9,22998.0,NMFINQIDP1,NIINT FU QIF SI IP DP-DPO,,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INF204K01XT0,210.0,NMFINQRAG1,NIINTR FUND-QIF SR I-GRW,,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INF204K01DI5,23016.0,NMFINQRDP1,NIINT FU-QIF-SI-RP DP-DPO,,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE163A01018,2442.0,NOCIL,NOCIL LIMITED,266.35,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE781B01015,11214.0,NOIDATOLL,NOIDA TOLL BRIDGE CO LTD,,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE369C01017,4160.0,NORBTEAEXP,NORBEN TEA & EXPORTS LTD,11.97,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE02H701025,22477.0,NOVAAGRI,NOVA AGRITECH LIMITED,62.49,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INF277K010X4,12978.0,NPBET,TATAAML - NPBET,253.75,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE0FFK01017,5299.0,NPST,NETWORK PEOPLE SRV TECH L,1668.45,,,0.05,100.0,EQUITY,,NSE
NSE_EQ|INE740D01017,20314.0,NRAIL,N R AGARWAL INDS LTD,439.1,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE349A01021,7553.0,NRBBEARING,NRB BEARING LIMITED,319.85,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE0JM501013,13675.0,NRL,NUPUR RECYCLERS LIMITED,89.92,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE023A01030,11239.0,NSIL,NALWA SONS INVESTMENT LTD,3455.9,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE0NNS01018,14180.0,NSLNISP,NMDC STEEL LIMITED,59.93,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE333I01036,30554.0,NTL,NEUEON TOWERS LIMITED,2.32,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE733E01010,11630.0,NTPC,NTPC LTD,371.3,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE096B01018,10791.0,NUCLEUS,NUCLEUS SOFTWARE EXPORTS,1237.0,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE0DSF01015,2350.0,NURECA,NURECA LIMITED,280.3,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE531F01015,18721.0,NUVAMA,NUVAMA WEALTH MANAGE LTD,5087.35,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE118D01016,5426.0,NUVOCO,NUVOCO VISTAS CORP LTD,346.6,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INF174K01Z71,11457.0,NV20,KOTAKMAMC - KTKNV20ETF,145.06,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INF204KB18I3,9847.0,NV20BEES,NIP IND ETF ETF NV20,145.94,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INF109KC11V0,17475.0,NV20IETF,ICICI PRUDENTIAL NV20 ETF,14.19,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE0NDH25011,15815.0,NXST,NEXUS SELECT TRUST,131.38,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE388Y01029,6545.0,NYKAA,FSN E COMMERCE VENTURES,169.21,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE959C01023,10768.0,OAL,ORIENTAL AROMATICS LTD,354.6,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE426Z01016,8797.0,OBCL,ORISSA BENGAL CARRIER LTD,56.21,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE093I01010,20242.0,OBEROIRLTY,OBEROI REALTY LIMITED,1918.45,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE321D01016,12231.0,OCCL,ORIENTAL CARBN & CHEM LTD,716.05,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE881D01027,10738.0,OFSS,ORACLE FIN SERV SOFT LTD.,8742.85,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE274J01014,17438.0,OIL,OIL INDIA LTD,662.25,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE591A01010,8109.0,OILCOUNTUB,OIL COUNTRY TUBULAR LTD.,39.68,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE260D01016,10637.0,OLECTRA,OLECTRA GREENTECH LIMITED,1779.65,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE0OPS01011,19386.0,OLIL,ONECLICK LOGISTICS IND L,61.05,,,0.05,1200.0,EQUITY,,NSE
NSE_EQ|INE090B01011,14125.0,OMAXAUTO,OMAX AUTOS LTD,140.59,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE800H01010,14853.0,OMAXE,OMAXE LIMITED,93.45,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE338Y01016,117.0,OMFURN,OMFURN INDIA LIMITED,60.0,,,0.05,2400.0,EQUITY,,NSE
NSE_EQ|INE239D01028,24231.0,OMINFRAL,OM INFRA LIMITED,158.59,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE474L01016,13515.0,OMKARCHEM,OMKAR SPL CHEM LTD,6.6,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE00ER01015,19692.0,ONDOOR,ON DOOR CONCEPTS LIMITED,358.0,,,0.05,600.0,EQUITY,,NSE
NSE_EQ|INE912L01015,25496.0,ONELIFECAP,ONELIFE CAP ADVISORS LTD,18.57,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE840Y01029,9939.0,ONEPOINT,ONE POINT ONE SOL LTD,55.56,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE213A01029,2475.0,ONGC,OIL AND NATURAL GAS CORP.,275.5,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE809I01019,15278.0,ONMOBILE,ONMOBILE GLOBAL LTD.,75.25,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE229A01017,2481.0,ONWARDTEC,ONWARD TECHNOLOGIES LTD,403.8,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE350C01017,21469.0,OPTIEMUS,OPTIEMUS INFRACOM LTD,266.7,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE231G01010,31475.0,ORBTEXP,ORBIT EXPORTS LIMITED,182.5,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE191A01027,926.0,ORCHPHARMA,ORCHID PHARMA LIMITED,1050.3,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE0OUT01019,17882.0,ORIANA,ORIANA POWER LIMITED,2641.15,,,0.05,150.0,EQUITY,,NSE
NSE_EQ|INE730A01022,10159.0,ORICONENT,ORICON ENTERPRISES LTD,38.17,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE998H01012,14346.0,ORIENTALTL,ORIENTAL TRIMEX LTD,11.32,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE607D01018,14278.0,ORIENTBELL,ORIENT BELL LIMITED,364.2,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE876N01018,30089.0,ORIENTCEM,ORIENT CEMENT LTD.,231.9,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE569C01020,13111.0,ORIENTCER,ORIENT CERATECH LIMITED,47.96,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE142Z01019,2972.0,ORIENTELEC,ORIENT ELECTRIC LIMITED,242.2,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE750A01020,2493.0,ORIENTHOT,ORIENT HOTELS LTD,141.65,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE609C01024,18208.0,ORIENTLTD,ORIENT PRESS LIMITED,114.21,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE592A01026,2496.0,ORIENTPPR,ORIENT PAPER AND INDS LTD,48.05,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE725E01024,19931.0,ORISSAMINE,ORISSA MIN DEV CO LTD,6760.7,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE849L01019,13321.0,ORTEL,ORTEL COMMUNICATIONS LTD,1.78,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE749B01020,2979.0,ORTINLAB,ORTIN LABORATORIES LTD,17.8,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE07Z523018,10435.0,OSEINTRUST,ORIENTAL INFRATRUST,,,,0.01,200000.0,EQUITY,,NSE
NSE_EQ|INE06IR01021,12643.0,OSIAHYPER,OSIA HYPER RETAIL LIMITED,22.51,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE142A01012,2514.0,OSWALAGRO,OSWAL AGRO MILLS LTD,45.98,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE143A01010,471.0,OSWALGREEN,OSWAL GREENTECH LIMITED,34.45,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE00IK01029,14310.0,OSWALSEEDS,SHREEOSWAL S AND CHE LTD,26.46,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE0R8M01017,22911.0,OWAIS,OWAIS METAL & MINERAL,1269.1,,,0.05,1600.0,EQUITY,,NSE
NSE_EQ|INE761H01022,14413.0,PAGEIND,PAGE INDUSTRIES LTD,38646.4,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE420C01059,25468.0,PAISALO,PAISALO DIGITAL LIMITED,68.98,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE551D01018,17197.0,PAKKA,PAKKA LIMITED,263.9,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE471W01019,21383.0,PALASHSECU,PALASH SECURITIES LTD,132.39,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE218G01033,17059.0,PALREDTEC,PALRED TECHNOLOGIES LTD,127.71,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE922B01023,4055.0,PANACEABIO,PANACEA BIOTEC LTD,133.92,,,0.01,1.0,EQUITY,,NSE
